order_id,customer_id,order_date,status,total_amount,created_at,updated_at
3c7fc329-c905-47bc-84c0-524c48656165,55659cc1-6c7b-4632-baa5-34259d1a768d,2025-09-19T22:28:54.968862,pending,220.93,2025-09-19T22:28:54.968862,2025-09-19T22:28:54.968862
829a8bb4-728d-4409-9318-77e185e43509,1322a9ff-0514-49e4-b400-bc69bf5a558c,2025-09-20T09:11:21.452847,cancelled,147.97,2025-09-20T09:11:21.452847,2025-09-20T09:11:21.452847
e2dfb10b-b34c-45de-8671-3692ae3fa4d5,53127422-6ff8-4cd4-9078-179f1de25a77,2025-09-19T16:36:35.577380,pending,249.68,2025-09-19T16:36:35.577380,2025-09-19T16:36:35.577380
1c861b63-dff6-4a09-9532-81efb872eec6,d62e00f5-a4a6-46eb-bb39-9a60495787c3,2025-09-19T19:15:24.115942,cancelled,147.85,2025-09-19T19:15:24.115942,2025-09-19T19:15:24.115942
8ba6db1f-6b1b-4e1a-ad67-202877b0b0de,3f7d6046-73de-4a63-b7cf-f269bb1570c8,2025-09-19T18:40:36.521968,delivered,354.02,2025-09-19T18:40:36.521968,2025-09-19T18:40:36.521968
590f1961-0ec1-4140-9bd0-2e4c5e3cf8f9,37bce5ac-fdc0-45d4-b4cb-d44065a08fbb,2025-09-19T17:38:30.747277,pending,44.33,2025-09-19T17:38:30.747277,2025-09-19T17:38:30.747277
d0881619-03f1-484a-99a3-e9de7c28bc95,7de9498a-1692-4936-93f1-e8166efc246a,2025-09-20T06:30:40.781237,cancelled,95.29,2025-09-20T06:30:40.781237,2025-09-20T06:30:40.781237
a2cbdf64-b89b-4942-b696-58f2cbb87c30,240c7d59-f08d-4aeb-a1aa-ff50e2990978,2025-09-20T05:45:29.483156,pending,254.72,2025-09-20T05:45:29.483156,2025-09-20T05:45:29.483156
218120ff-d98b-407c-9190-6602da7a48fb,3199710d-a77d-40aa-a6ee-b87404f1deaf,2025-09-20T06:17:53.861614,pending,17.55,2025-09-20T06:17:53.861614,2025-09-20T06:17:53.861614
16cae2b2-5595-41f8-bc83-f6792569c6aa,d5213c2e-5854-4b0b-b702-4ccb3c18969f,2025-09-19T23:04:06.505806,cancelled,133.88,2025-09-19T23:04:06.505806,2025-09-19T23:04:06.505806
bf26e4b1-0d03-4e3d-ae4c-6e31333d4ce4,5b980398-2f45-41a3-9b7b-2f72a332e173,2025-09-20T03:34:06.127367,pending,218.07,2025-09-20T03:34:06.127367,2025-09-20T03:34:06.127367
2443caf4-d391-4011-968c-949291582969,37bce5ac-fdc0-45d4-b4cb-d44065a08fbb,2025-09-20T10:23:08.743047,delivered,291.19,2025-09-20T10:23:08.743047,2025-09-20T10:23:08.743047
25b6c137-a4f7-4d5a-9863-0ae0f9ec685c,b6aa377c-6735-49ce-8c53-2fef8aa014e0,2025-09-20T05:22:41.878254,delivered,122.86,2025-09-20T05:22:41.878254,2025-09-20T05:22:41.878254
da2320a9-81ca-4b74-87e3-ccc52b0309f2,cee9ffe4-04cf-476b-9bd2-fb7373710581,2025-09-20T12:29:03.762521,pending,33.61,2025-09-20T12:29:03.762521,2025-09-20T12:29:03.762521
c6ac0627-0844-4955-a0f5-1dd4c89dcc0f,37a8fa8c-6992-4f3a-8d73-efee0ae64c8e,2025-09-20T05:43:33.390411,pending,196.52,2025-09-20T05:43:33.390411,2025-09-20T05:43:33.390411
03d85634-1e9d-4f0c-b9b3-8a94b51eafac,9afcd405-02f1-4d4d-bd21-3b59a5f27e3d,2025-09-20T00:01:09.294992,shipped,11.25,2025-09-20T00:01:09.294992,2025-09-20T00:01:09.294992
bd185ccf-3efe-4b36-8c5b-598b871bb1fa,5f49ed9e-8b87-4826-a010-eaeed780549c,2025-09-20T08:58:49.790369,cancelled,15.87,2025-09-20T08:58:49.790369,2025-09-20T08:58:49.790369
19682aac-8415-4742-8859-8273e6668332,def12dcd-da02-43e9-a68a-79a4315d7ecf,2025-09-20T02:05:22.782270,pending,44.48,2025-09-20T02:05:22.782270,2025-09-20T02:05:22.782270
caaa0c68-5dcd-432f-9c6c-21f1730a1bb3,706eadcf-d17a-4908-addb-0183bb2323b2,2025-09-20T00:23:36.603616,cancelled,98.48,2025-09-20T00:23:36.603616,2025-09-20T00:23:36.603616
e1969e36-78dd-462b-bda0-416414cb98df,8666e0fe-cbf0-4d7c-97b8-0c0ed6464ef9,2025-09-20T04:23:55.577937,shipped,30.99,2025-09-20T04:23:55.577937,2025-09-20T04:23:55.577937
24fb2471-3b94-4f9f-bdc6-c39cbd982384,faf546e4-9493-4beb-ae59-dabf1412592d,2025-09-19T16:44:40.228686,delivered,67.84,2025-09-19T16:44:40.228686,2025-09-19T16:44:40.228686
64a7cb11-19a9-40f3-a90e-e17749ea5765,88c242d1-8e2e-4874-b588-80af75f2cfdf,2025-09-20T11:21:59.641474,pending,221.31,2025-09-20T11:21:59.641474,2025-09-20T11:21:59.641474
0f970cbe-15f9-4b33-88bf-a684e1a112aa,03113851-19a4-40f8-964a-8450b031280e,2025-09-20T04:51:35.443403,cancelled,61.98,2025-09-20T04:51:35.443403,2025-09-20T04:51:35.443403
99f4bca4-3c91-4616-9983-6d0ef19d5845,58614965-7f81-4b14-8e17-64054d8f6031,2025-09-20T02:23:48.627959,shipped,270.55,2025-09-20T02:23:48.627959,2025-09-20T02:23:48.627959
ac59be8f-23df-4cb9-89a1-80b70ce0883e,382fec63-29b1-4c37-885e-d4d3218217b6,2025-09-20T06:40:30.723867,pending,45.9,2025-09-20T06:40:30.723867,2025-09-20T06:40:30.723867
de8dbf64-ada0-4af2-a477-9179b585bc65,f16750e9-9746-4446-bcc1-6a8ed8013323,2025-09-19T22:02:01.985924,pending,53.55,2025-09-19T22:02:01.985924,2025-09-19T22:02:01.985924
d035a274-8acb-4175-8bda-dd3e7cbdfd3b,fc7274a0-b820-4a40-a9f5-27396a441484,2025-09-20T00:25:33.379653,pending,57.36,2025-09-20T00:25:33.379653,2025-09-20T00:25:33.379653
f92da131-1575-4c6c-af9a-04a93f8aa4d4,d62e00f5-a4a6-46eb-bb39-9a60495787c3,2025-09-19T16:32:48.418815,delivered,19.12,2025-09-19T16:32:48.418815,2025-09-19T16:32:48.418815
488544b7-e517-4556-ad32-c47728c2f9cd,c3b2c643-ca9a-4e61-be3c-e4aaef0922f7,2025-09-19T17:30:18.757517,pending,57.23,2025-09-19T17:30:18.757517,2025-09-19T17:30:18.757517
2113ebe3-771f-4643-aa86-7204bc7b461a,9d294e66-b6ed-43ca-a0e1-e507d1bcc13c,2025-09-20T02:54:39.572776,delivered,9.6,2025-09-20T02:54:39.572776,2025-09-20T02:54:39.572776
c58f3753-c772-422b-ba98-3fa9d61e1cf7,368f5686-a455-43d8-959a-8a5ef21cc4c8,2025-09-20T02:11:00.558868,shipped,131.43,2025-09-20T02:11:00.558868,2025-09-20T02:11:00.558868
6eeac0f8-4da2-489f-8423-091401f24d51,5ee8a32f-500b-43dd-b4fd-5ce62fe9a845,2025-09-19T19:50:03.342825,shipped,117.22,2025-09-19T19:50:03.342825,2025-09-19T19:50:03.342825
101acc5e-a02e-431e-8bdf-bf0d65c9b343,fc7274a0-b820-4a40-a9f5-27396a441484,2025-09-19T17:50:47.656521,pending,117.48,2025-09-19T17:50:47.656521,2025-09-19T17:50:47.656521
f0651067-19d6-40c0-84e5-c309ad82decd,ec91c808-d252-4faf-b8e4-10fad36558cb,2025-09-19T23:43:15.654154,shipped,33.61,2025-09-19T23:43:15.654154,2025-09-19T23:43:15.654154
bafab0e3-1da3-44ae-8215-40611ab5aebd,17702c4a-781a-47a8-a997-3df4107c7172,2025-09-20T10:32:10.547134,delivered,208.34,2025-09-20T10:32:10.547134,2025-09-20T10:32:10.547134
3e067dae-f95b-4f5c-acd9-1a40f2a8cc5c,ec350dbd-0cc4-4cd8-aad9-70039b1c6274,2025-09-19T22:20:23.797793,pending,39.85,2025-09-19T22:20:23.797793,2025-09-19T22:20:23.797793
3434d151-93a6-4c2b-90d7-87e5b7afe1f0,49174496-093c-4c7a-b825-d2f770d4119a,2025-09-20T09:41:35.180838,shipped,180.2,2025-09-20T09:41:35.180838,2025-09-20T09:41:35.180838
3adddfde-921a-45a5-91b2-19da513a4938,c33be688-4285-4a98-8330-b55494af9528,2025-09-20T10:52:00.188657,cancelled,267.97,2025-09-20T10:52:00.188657,2025-09-20T10:52:00.188657
5afbaf42-ea1d-481f-b57e-5047014bebe9,3e516e0f-f497-4f91-ae37-757781127b4b,2025-09-19T21:55:33.828159,shipped,5.85,2025-09-19T21:55:33.828159,2025-09-19T21:55:33.828159
b70f83bb-4eea-4222-919e-59a8dc416800,3cd4e7a9-9aa4-449c-86ff-edd777966231,2025-09-20T08:52:06.381061,delivered,322.89,2025-09-20T08:52:06.381061,2025-09-20T08:52:06.381061
e3e0d386-5623-4002-abfa-9a533feeffaa,e1e3ae5c-7b9a-474f-8a3c-4f8848479b70,2025-09-20T06:05:34.027439,pending,19.12,2025-09-20T06:05:34.027439,2025-09-20T06:05:34.027439
23006c39-1111-4e72-93a5-c8b1425df0d0,f6258da5-759a-471a-8896-f08a1812673a,2025-09-19T18:35:34.745569,cancelled,292.46,2025-09-19T18:35:34.745569,2025-09-19T18:35:34.745569
0ac5e181-41bc-41dd-add5-b1dbe0d599eb,3167c06b-9dbe-4628-b388-75269d04d47b,2025-09-19T17:55:25.003664,shipped,117.5,2025-09-19T17:55:25.003664,2025-09-19T17:55:25.003664
f403504d-dd7f-4cf4-81c9-aca895351ce4,560bad55-e27c-4998-b4c0-ed11cd7d60d6,2025-09-20T08:06:39.058080,shipped,146.85,2025-09-20T08:06:39.058080,2025-09-20T08:06:39.058080
a777ded8-59b5-4ec4-b4b5-4f2c95c9a451,67d2e925-796a-4a10-a401-e8bc51d9d64d,2025-09-20T01:16:07.409392,cancelled,39.85,2025-09-20T01:16:07.409392,2025-09-20T01:16:07.409392
70d4eb8a-7b5a-4de6-9329-b5cf3cc51327,9afcd405-02f1-4d4d-bd21-3b59a5f27e3d,2025-09-20T00:57:12.204906,cancelled,30.99,2025-09-20T00:57:12.204906,2025-09-20T00:57:12.204906
e345ace0-a2c8-4eb2-9f77-24254ced08a2,83267e69-2582-48f7-a63d-346c81a72b85,2025-09-20T01:32:10.138566,cancelled,103.81,2025-09-20T01:32:10.138566,2025-09-20T01:32:10.138566
da5d71d3-dae9-4dd3-9866-f76c64ee18c1,513a197a-9d8f-4300-9c18-8b931de2ac61,2025-09-20T08:55:33.646373,cancelled,138.51,2025-09-20T08:55:33.646373,2025-09-20T08:55:33.646373
45de457b-38cd-4d29-8e7d-efb6fb652df0,26d64a1f-1a4e-4f6e-8dc9-2691a5c25d02,2025-09-20T11:20:58.622870,cancelled,16.69,2025-09-20T11:20:58.622870,2025-09-20T11:20:58.622870
0041adac-d8dc-4e2b-a632-987d9586d572,aeca4bb3-4ce7-4b49-80d4-614f359232aa,2025-09-19T14:55:54.594533,shipped,43.56,2025-09-19T14:55:54.594533,2025-09-19T14:55:54.594533
c3c7e489-eb9b-4da4-98ec-e79f1ac37d33,67d2e925-796a-4a10-a401-e8bc51d9d64d,2025-09-19T19:45:25.595457,shipped,15.18,2025-09-19T19:45:25.595457,2025-09-19T19:45:25.595457
abf697c5-802a-465c-b7e8-001a77670971,faf546e4-9493-4beb-ae59-dabf1412592d,2025-09-20T03:43:07.043177,cancelled,116.2,2025-09-20T03:43:07.043177,2025-09-20T03:43:07.043177
0e3f3c13-765f-4fc2-9e32-bc2034638cd1,b7c16cbe-2944-41fe-91a8-07d1a246d96b,2025-09-19T18:37:51.406909,shipped,10.58,2025-09-19T18:37:51.406909,2025-09-19T18:37:51.406909
a9ed685d-3dc3-41c2-9327-6b7eda45d314,625b732e-32a2-4b54-9ced-7eb4d66f181c,2025-09-20T00:21:05.922809,pending,55.15,2025-09-20T00:21:05.922809,2025-09-20T00:21:05.922809
93f41523-b4ab-4378-aeaa-e5454a662849,3bbbc859-d7f9-4890-9dce-ae607d998936,2025-09-19T21:00:45.456048,delivered,68.22,2025-09-19T21:00:45.456048,2025-09-19T21:00:45.456048
71b19476-0ae9-4dc7-b8b9-68e5510f87e4,ce016bbe-1d6d-470a-a7eb-dc0febc66b0a,2025-09-20T00:51:25.491916,shipped,139.24,2025-09-20T00:51:25.491916,2025-09-20T00:51:25.491916
d28445a2-744b-4712-8ef7-07e75524f2ba,b2bc1973-5971-4626-9854-8163b38aa6b9,2025-09-20T05:28:37.647032,delivered,37.56,2025-09-20T05:28:37.647032,2025-09-20T05:28:37.647032
99c7a01b-b48d-41d2-a94e-938608484a59,4f836d05-c4d3-42ae-973c-a40845914075,2025-09-20T07:32:18.807432,delivered,130.08,2025-09-20T07:32:18.807432,2025-09-20T07:32:18.807432
2bd6cba1-662d-4dcd-bda7-567ce4def1c6,940f6578-3344-4692-8fae-7d41ddc047bb,2025-09-19T15:39:12.260943,cancelled,55.19,2025-09-19T15:39:12.260943,2025-09-19T15:39:12.260943
b2f65ddd-d2f3-4040-84a2-913a390992dc,fb46c96c-18aa-4413-afd1-84f530823051,2025-09-20T05:30:06.702644,shipped,227.72,2025-09-20T05:30:06.702644,2025-09-20T05:30:06.702644
008dbded-d08c-4c59-910b-a983c99391f9,ec970dff-0e9d-4782-b16c-866768c08865,2025-09-20T01:33:28.217444,shipped,271.27,2025-09-20T01:33:28.217444,2025-09-20T01:33:28.217444
4365392b-01ee-4d75-b34c-2c59634eaad7,c33be688-4285-4a98-8330-b55494af9528,2025-09-20T07:15:47.579008,cancelled,286.36,2025-09-20T07:15:47.579008,2025-09-20T07:15:47.579008
a26bd633-6e1a-4767-9842-21eaf676b181,e1e3ae5c-7b9a-474f-8a3c-4f8848479b70,2025-09-20T07:57:25.278272,delivered,56.52,2025-09-20T07:57:25.278272,2025-09-20T07:57:25.278272
1df7418e-935a-4f18-ac80-f39e5f9f1071,0bb16dc4-8e39-4c66-9fe0-fb2384930794,2025-09-19T14:26:48.918543,delivered,26.76,2025-09-19T14:26:48.918543,2025-09-19T14:26:48.918543
296db39f-f942-445b-b339-457a43e0a334,d032f6ed-9b8a-4ce3-be4e-255b2168dd50,2025-09-19T20:00:57.153030,cancelled,255.2,2025-09-19T20:00:57.153030,2025-09-19T20:00:57.153030
c3288c9c-e77e-43c7-9563-7ccfad2c0c41,0a8c22e7-2cec-4f0c-a632-b3dbacde68d4,2025-09-20T06:07:04.221646,cancelled,147.18,2025-09-20T06:07:04.221646,2025-09-20T06:07:04.221646
5f205d51-f199-443b-90db-253b2c9f3e7a,ce016bbe-1d6d-470a-a7eb-dc0febc66b0a,2025-09-19T21:54:08.377159,pending,39.85,2025-09-19T21:54:08.377159,2025-09-19T21:54:08.377159
353e1d72-0408-4821-a0ff-9e174e81c02c,31f09f52-0218-484c-bb58-e4c2ea466e29,2025-09-19T14:04:09.302484,shipped,168.65,2025-09-19T14:04:09.302484,2025-09-19T14:04:09.302484
7bd23963-64a7-4d40-9485-29649fe2369f,c7d1f8b5-a838-411e-8064-0a7e646826b7,2025-09-19T17:09:14.884031,shipped,195.6,2025-09-19T17:09:14.884031,2025-09-19T17:09:14.884031
5ac8126b-9337-41ba-b041-fe5f2918a34f,b7c16cbe-2944-41fe-91a8-07d1a246d96b,2025-09-20T09:41:05.362380,cancelled,198.95,2025-09-20T09:41:05.362380,2025-09-20T09:41:05.362380
0a24b66d-e431-420e-b1a0-34aaddb3ab30,368f5686-a455-43d8-959a-8a5ef21cc4c8,2025-09-20T08:59:22.806145,delivered,185.49,2025-09-20T08:59:22.806145,2025-09-20T08:59:22.806145
3281634c-9956-4089-a662-8383e78a3392,0f5acf22-3eed-4b32-8ca7-bc41aa9681f3,2025-09-20T07:27:05.076225,delivered,159.75,2025-09-20T07:27:05.076225,2025-09-20T07:27:05.076225
cb6bd587-2165-4e66-a28a-512f20c0e5e7,0e98f1be-f3b4-407f-996f-658274b76ef2,2025-09-20T02:37:34.712963,shipped,38.4,2025-09-20T02:37:34.712963,2025-09-20T02:37:34.712963
43cff2b7-1de2-4c0b-a94c-d7df0124bb70,3bbbc859-d7f9-4890-9dce-ae607d998936,2025-09-19T21:42:04.388837,cancelled,380.78,2025-09-19T21:42:04.388837,2025-09-19T21:42:04.388837
4efba1c0-6084-48da-8a46-aaf35a150e21,ebf7027d-a841-41b1-91d8-851e2d862297,2025-09-20T04:11:17.566715,delivered,19.2,2025-09-20T04:11:17.566715,2025-09-20T04:11:17.566715
f2b5edf5-f4fb-4e60-bab3-ecfeebf2a172,0f5acf22-3eed-4b32-8ca7-bc41aa9681f3,2025-09-20T09:02:19.358447,pending,39.46,2025-09-20T09:02:19.358447,2025-09-20T09:02:19.358447
3fcdde72-b9d1-4136-973f-bdc5cdf0a0a3,64f0d41b-f397-4577-9787-8dfa631159d6,2025-09-19T23:51:02.546500,pending,262.24,2025-09-19T23:51:02.546500,2025-09-19T23:51:02.546500
609f289f-1d66-47c9-994d-7ab6ccabf3bc,cee9ffe4-04cf-476b-9bd2-fb7373710581,2025-09-19T14:46:26.907747,cancelled,22.25,2025-09-19T14:46:26.907747,2025-09-19T14:46:26.907747
0ed2d4b3-0c02-4526-92dc-79b42b96d1a1,31f09f52-0218-484c-bb58-e4c2ea466e29,2025-09-20T09:32:53.699733,pending,116.99,2025-09-20T09:32:53.699733,2025-09-20T09:32:53.699733
e0863863-f539-436f-a31a-8ded038651e8,9d294e66-b6ed-43ca-a0e1-e507d1bcc13c,2025-09-20T00:02:04.035631,shipped,77.86,2025-09-20T00:02:04.035631,2025-09-20T00:02:04.035631
72422bd9-0461-4800-80e0-84554c627c27,3199710d-a77d-40aa-a6ee-b87404f1deaf,2025-09-20T03:39:39.798307,shipped,141.89,2025-09-20T03:39:39.798307,2025-09-20T03:39:39.798307
2e5b600e-352f-43d6-9f19-a793af9c8bde,b9599654-2bf2-48e8-bd06-ac822400e392,2025-09-20T09:37:48.927092,delivered,206.29,2025-09-20T09:37:48.927092,2025-09-20T09:37:48.927092
ea0f8f3d-5197-4c53-b4b9-13b488c27fb2,f5396fec-4a54-4f26-a8dd-98dc0bbfe40e,2025-09-19T20:07:03.655438,cancelled,304.16,2025-09-19T20:07:03.655438,2025-09-19T20:07:03.655438
336bfae7-a800-4daf-b00d-6e936bb90998,f5396fec-4a54-4f26-a8dd-98dc0bbfe40e,2025-09-19T19:23:55.989871,shipped,127.21,2025-09-19T19:23:55.989871,2025-09-19T19:23:55.989871
0d33a058-3fc6-41b1-b8ef-7cb6dd2f8971,71c1d676-58cd-4dff-8077-baa7e6463f3b,2025-09-19T21:07:50.092774,delivered,95.05,2025-09-19T21:07:50.092774,2025-09-19T21:07:50.092774
435029f9-6d65-46a7-9dc6-87af577d9b00,4f7b1317-3ad1-40a2-be7a-5a98fbefc418,2025-09-19T18:18:41.567763,shipped,80.7,2025-09-19T18:18:41.567763,2025-09-19T18:18:41.567763
33c42bc9-68ba-4717-bf4b-7a3dbd47175c,531e99e8-d9b0-4e0b-bcea-814b28d1361c,2025-09-20T09:29:21.664355,delivered,148.97,2025-09-20T09:29:21.664355,2025-09-20T09:29:21.664355
b170c157-7c7d-444b-a644-c64c7a74e25a,8666e0fe-cbf0-4d7c-97b8-0c0ed6464ef9,2025-09-20T03:55:50.086272,pending,5.29,2025-09-20T03:55:50.086272,2025-09-20T03:55:50.086272
90662586-7154-4c3a-b095-06eeb6556f51,e1e3ae5c-7b9a-474f-8a3c-4f8848479b70,2025-09-20T10:43:17.751200,cancelled,81.3,2025-09-20T10:43:17.751200,2025-09-20T10:43:17.751200
85cfeb8e-b73a-4c79-876c-675fe9459c9a,88913f8b-8a74-48ca-bf57-61617a4a630c,2025-09-19T18:19:37.177161,shipped,19.12,2025-09-19T18:19:37.177161,2025-09-19T18:19:37.177161
174f8724-3182-45d4-a057-8267df0505ab,0505ae20-9dad-4ac7-a52d-b9b7929996a5,2025-09-19T13:49:40.941615,delivered,130.08,2025-09-19T13:49:40.941615,2025-09-19T13:49:40.941615
7e81d7b9-9a1f-44a1-b575-7af6fdcced73,320050eb-f389-44b0-9f75-ab77719dec56,2025-09-19T20:43:24.273102,shipped,222.02,2025-09-19T20:43:24.273102,2025-09-19T20:43:24.273102
b4f8c73b-803e-46ba-986e-878004165290,ce016bbe-1d6d-470a-a7eb-dc0febc66b0a,2025-09-19T17:31:31.806540,delivered,146.94,2025-09-19T17:31:31.806540,2025-09-19T17:31:31.806540
0d4cbf0d-8b80-4f22-b047-c8392be6621a,c3b2c643-ca9a-4e61-be3c-e4aaef0922f7,2025-09-20T06:55:26.261252,shipped,115.51,2025-09-20T06:55:26.261252,2025-09-20T06:55:26.261252
9d72f514-88f9-40c0-ba6c-2f5d84317220,253b611d-21d5-4480-b56e-6f1285bbe8b0,2025-09-20T10:28:59.886940,delivered,202.67,2025-09-20T10:28:59.886940,2025-09-20T10:28:59.886940
34580326-9f02-46e0-842d-ad1de39421d8,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-20T05:46:54.806506,delivered,124.03,2025-09-20T05:46:54.806506,2025-09-20T05:46:54.806506
805a446d-ca17-470b-a2a5-054cffbb208f,3bbbc859-d7f9-4890-9dce-ae607d998936,2025-09-19T15:53:48.979769,delivered,106.21,2025-09-19T15:53:48.979769,2025-09-19T15:53:48.979769
234791aa-ac00-4df4-b962-509d52c2636f,37bce5ac-fdc0-45d4-b4cb-d44065a08fbb,2025-09-19T14:16:25.152517,shipped,92.97,2025-09-19T14:16:25.152517,2025-09-19T14:16:25.152517
a529d09b-167e-457d-90fa-d934fbc349a4,4736c2e8-06c2-4801-a1b6-7c4d3f29d2c5,2025-09-19T17:31:56.788711,pending,168.27,2025-09-19T17:31:56.788711,2025-09-19T17:31:56.788711
561a0c6e-b379-4a3a-aeea-0d19b51859f5,c33be688-4285-4a98-8330-b55494af9528,2025-09-20T04:36:24.958018,shipped,53.12,2025-09-20T04:36:24.958018,2025-09-20T04:36:24.958018
5c070b49-fbfc-4f85-aec9-ee76a438e29d,2f674f7a-2113-45c0-b1cc-7d3805ee02b0,2025-09-19T20:29:31.589914,cancelled,57.85,2025-09-19T20:29:31.589914,2025-09-19T20:29:31.589914
8d0182fa-3239-4516-b02a-ace85afa28de,940f6578-3344-4692-8fae-7d41ddc047bb,2025-09-20T00:42:25.470372,pending,108.77,2025-09-20T00:42:25.470372,2025-09-20T00:42:25.470372
f19c17f5-89b5-4933-89e1-162e836481cb,54a9effc-32fa-4540-a32f-382c6fa6533d,2025-09-19T19:29:25.026683,cancelled,43.36,2025-09-19T19:29:25.026683,2025-09-19T19:29:25.026683
a9c1ef31-4fc5-49e1-bddf-1bdf7d37c338,37bce5ac-fdc0-45d4-b4cb-d44065a08fbb,2025-09-20T11:15:14.769588,pending,38.24,2025-09-20T11:15:14.769588,2025-09-20T11:15:14.769588
973f2190-d42f-4157-ba76-8783b28bbd5a,58614965-7f81-4b14-8e17-64054d8f6031,2025-09-19T23:18:50.289306,pending,218.13,2025-09-19T23:18:50.289306,2025-09-19T23:18:50.289306
020ac078-d6f7-4731-a10f-d663e268a0c4,5ee8a32f-500b-43dd-b4fd-5ce62fe9a845,2025-09-20T02:45:29.535534,delivered,121.32,2025-09-20T02:45:29.535534,2025-09-20T02:45:29.535534
84365050-fb4d-4500-bace-942718f2361b,db8423eb-c02b-444a-8e03-730d7b3e7833,2025-09-20T08:59:47.533547,pending,56.16,2025-09-20T08:59:47.533547,2025-09-20T08:59:47.533547
0c5d4cfd-4c21-4411-a84a-1e619a185f50,b7c16cbe-2944-41fe-91a8-07d1a246d96b,2025-09-20T09:42:40.241999,shipped,91.15,2025-09-20T09:42:40.241999,2025-09-20T09:42:40.241999
b41e7b34-3179-4c94-a962-d7104c90fa43,54a9effc-32fa-4540-a32f-382c6fa6533d,2025-09-19T21:05:28.836529,delivered,255.71,2025-09-19T21:05:28.836529,2025-09-19T21:05:28.836529
1d9c98cb-cd82-43df-b8ec-a8d9f03a4b57,3e516e0f-f497-4f91-ae37-757781127b4b,2025-09-20T06:27:22.984979,shipped,44.11,2025-09-20T06:27:22.984979,2025-09-20T06:27:22.984979
2083e4d1-5fe5-45fb-85fd-0b840c0e0138,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-20T05:32:35.538052,cancelled,98.23,2025-09-20T05:32:35.538052,2025-09-20T05:32:35.538052
802d1ae8-02da-4d21-9bbe-a83716435043,560bad55-e27c-4998-b4c0-ed11cd7d60d6,2025-09-19T13:31:59.457805,pending,268.59,2025-09-19T13:31:59.457805,2025-09-19T13:31:59.457805
b3194ac3-f026-439b-903d-1b3778a9aa52,f16750e9-9746-4446-bcc1-6a8ed8013323,2025-09-20T02:36:32.741129,shipped,188.18,2025-09-20T02:36:32.741129,2025-09-20T02:36:32.741129
78972eb8-44d9-4277-8e61-f2ff3b8d08ce,09abcdd0-d9d4-4691-b5b6-17b1a5bad1e6,2025-09-20T07:09:21.448754,shipped,171.57,2025-09-20T07:09:21.448754,2025-09-20T07:09:21.448754
d9332133-f9cc-487f-b9b2-5a6fb7f15ea7,88913f8b-8a74-48ca-bf57-61617a4a630c,2025-09-20T02:04:29.257219,cancelled,48.68,2025-09-20T02:04:29.257219,2025-09-20T02:04:29.257219
87f32856-60e8-4490-96d5-ddce4e51e94e,3ed85464-c634-4998-a4ce-efacd028ca85,2025-09-20T09:13:33.919571,cancelled,87.89,2025-09-20T09:13:33.919571,2025-09-20T09:13:33.919571
a29c100e-c0ec-4132-bfc3-2119b85d8d63,c7d1f8b5-a838-411e-8064-0a7e646826b7,2025-09-20T02:43:16.062936,shipped,251.9,2025-09-20T02:43:16.062936,2025-09-20T02:43:16.062936
68a9c3bc-e5c7-487e-bca2-cba15bc22979,f9746f4b-7e2c-43fe-8877-59b59abdf9aa,2025-09-19T18:46:18.822302,cancelled,63.5,2025-09-19T18:46:18.822302,2025-09-19T18:46:18.822302
94b8f452-a9fe-405f-b404-f212611179af,d62e00f5-a4a6-46eb-bb39-9a60495787c3,2025-09-20T06:00:39.418578,delivered,10.04,2025-09-20T06:00:39.418578,2025-09-20T06:00:39.418578
0b60b4c6-f9f0-49e7-97ef-b2411ebfc39a,513a197a-9d8f-4300-9c18-8b931de2ac61,2025-09-19T20:10:55.852337,pending,33.92,2025-09-19T20:10:55.852337,2025-09-19T20:10:55.852337
9716c882-e5e4-49b8-8d46-7966c76678eb,d5213c2e-5854-4b0b-b702-4ccb3c18969f,2025-09-19T15:49:01.072630,cancelled,28.2,2025-09-19T15:49:01.072630,2025-09-19T15:49:01.072630
47e98219-f623-4601-b5c7-aeb81e88bf2c,54a9effc-32fa-4540-a32f-382c6fa6533d,2025-09-20T12:06:32.729299,pending,247.68,2025-09-20T12:06:32.729299,2025-09-20T12:06:32.729299
e98f3713-be9a-43d6-bdb1-c75bc118e1a7,54a9effc-32fa-4540-a32f-382c6fa6533d,2025-09-19T19:25:26.053219,shipped,87.27,2025-09-19T19:25:26.053219,2025-09-19T19:25:26.053219
48162315-e2f9-48c3-9725-c7955242a1c9,368f5686-a455-43d8-959a-8a5ef21cc4c8,2025-09-19T23:10:30.437078,pending,98.88,2025-09-19T23:10:30.437078,2025-09-19T23:10:30.437078
4d859d89-4c20-4b6e-be46-375d0ab7d799,c6391ac6-056d-4567-9e8c-b3a0f1641db6,2025-09-20T05:19:08.825486,shipped,56.52,2025-09-20T05:19:08.825486,2025-09-20T05:19:08.825486
316b0964-fd83-4a8b-97a9-4f262e7ea85f,531e99e8-d9b0-4e0b-bcea-814b28d1361c,2025-09-19T18:00:22.866831,pending,111.22,2025-09-19T18:00:22.866831,2025-09-19T18:00:22.866831
