order_item_id,order_id,product_id,quantity,item_price,created_at,updated_at
f599e791-11e4-45e1-8f2e-b1d659d0a2fb,f67bd1d3-9df2-47b3-9c4a-88e88fd62e45,c987416d-385d-46f0-8170-6eef1096d182,1,45.08,2025-09-17T16:32:01.319780,2025-09-17T16:32:01.319780
db83194e-0475-47c8-a131-faa453744f62,f67bd1d3-9df2-47b3-9c4a-88e88fd62e45,a068afa6-456a-4b83-b66b-eac309ccaae8,2,23.82,2025-09-17T16:32:01.319780,2025-09-17T16:32:01.319780
a0e638a9-c2f5-486b-8901-487f2ef1f922,48f0a4b4-8f49-4321-9377-02569d91b32b,eff73f9e-772a-47c0-aa3d-21ac07c03b10,3,20.55,2025-09-16T20:52:27.647768,2025-09-16T20:52:27.647768
37048684-1c02-4e22-b382-db066994d9f6,48f0a4b4-8f49-4321-9377-02569d91b32b,8c42b1ee-e011-4feb-845f-a6eef41d9dbe,3,82.08,2025-09-16T20:52:27.647768,2025-09-16T20:52:27.647768
e2fcda1d-e98f-4753-98f4-01039ad3b319,48f0a4b4-8f49-4321-9377-02569d91b32b,14da0c58-bcdc-4511-80fe-f02804f36d82,2,47.08,2025-09-16T20:52:27.647768,2025-09-16T20:52:27.647768
8e6ef3ec-6692-49f3-9d5e-20a34aa8fcf4,48f0a4b4-8f49-4321-9377-02569d91b32b,a12b161d-229d-4cfb-872c-c50f8ad93842,1,2.76,2025-09-16T20:52:27.647768,2025-09-16T20:52:27.647768
3f7adc19-0a81-4f0b-b1d9-4dcf0bf12656,a7fc39b2-68ce-483a-a799-d091a9079445,5403c55f-667f-43f3-bb08-b19ccb15e8ea,2,40.58,2025-09-22T06:40:50.914495,2025-09-22T06:40:50.914495
5d1e21ce-6bac-4ae9-bf48-31cce990cf0c,3a649cac-284e-4691-a9ea-b3b87488c47f,9857f8c2-714b-4549-b4fa-83c848e96e10,1,13.59,2025-09-19T00:01:11.693870,2025-09-19T00:01:11.693870
4faf6377-657c-4c6a-8c17-16ed60ec8d9e,3a649cac-284e-4691-a9ea-b3b87488c47f,8b0906c6-2145-4f52-9de8-46565ddb418d,3,46.53,2025-09-19T00:01:11.693870,2025-09-19T00:01:11.693870
916e2d47-a5b3-4fd1-8716-af92649a0eec,3a649cac-284e-4691-a9ea-b3b87488c47f,b9cf2c02-bc1a-4665-a695-2e45ed296eca,3,49.08,2025-09-19T00:01:11.693870,2025-09-19T00:01:11.693870
b580cf0d-cc2b-44e0-9eda-bc19b66ebb62,3a649cac-284e-4691-a9ea-b3b87488c47f,9857f8c2-714b-4549-b4fa-83c848e96e10,3,40.77,2025-09-19T00:01:11.693870,2025-09-19T00:01:11.693870
e8c17e67-05db-4ae4-90a9-4cbf80115a4f,fe8b9f75-e4b3-4f76-8257-899a26782de2,5d90cae1-6ade-408e-b359-2a5a32862c3d,3,6.9,2025-09-20T11:06:43.151749,2025-09-20T11:06:43.151749
fabf7798-86bd-4303-870c-37f52cab4644,fe8b9f75-e4b3-4f76-8257-899a26782de2,ef6cf6a4-269e-4a10-a2e4-112964385582,2,36.24,2025-09-20T11:06:43.151749,2025-09-20T11:06:43.151749
18ad8b00-4ddb-461a-97a3-bd3e71e88000,fe8b9f75-e4b3-4f76-8257-899a26782de2,e79e583c-ded1-486c-b6d2-7245359d7d9f,2,75.02,2025-09-20T11:06:43.151749,2025-09-20T11:06:43.151749
af7a5e48-4805-479b-bb9e-220bbc6e67d5,fe8b9f75-e4b3-4f76-8257-899a26782de2,56ff860e-b0e1-4dfa-b4bf-d5ed4d8ad2de,2,16.96,2025-09-20T11:06:43.151749,2025-09-20T11:06:43.151749
d5fc2858-b8e3-4f8c-a122-5a84ebd76ce8,49ed1988-aba0-4ccb-8e77-79409439c2c5,8b0906c6-2145-4f52-9de8-46565ddb418d,2,31.02,2025-09-17T16:29:08.341485,2025-09-17T16:29:08.341485
7412f2a2-446e-476d-989b-c3106273ad15,108e7004-8d1f-48a9-877b-e539e5bda51e,5f39592d-73b8-4561-90c8-75e038e83813,2,92.74,2025-09-22T19:52:22.446107,2025-09-22T19:52:22.446107
1b63ff9e-b4a6-4532-bee3-577619f0c563,108e7004-8d1f-48a9-877b-e539e5bda51e,0984a0a2-803a-429e-9cab-1077c58e2901,2,29.36,2025-09-22T19:52:22.446107,2025-09-22T19:52:22.446107
5f7c7ca6-a4d4-4175-8e6f-95211a5246a4,cf60f198-8229-41ee-b12e-f869f8577850,9857f8c2-714b-4549-b4fa-83c848e96e10,1,13.59,2025-09-18T17:25:31.114830,2025-09-18T17:25:31.114830
246881db-9e26-4a9b-ad34-f8f25aabd561,cf60f198-8229-41ee-b12e-f869f8577850,dd25ebc6-9e35-4f37-a7c2-f5d1487186e7,2,8.24,2025-09-18T17:25:31.114830,2025-09-18T17:25:31.114830
219f4b32-478a-4736-be26-454dc425b7ee,cf60f198-8229-41ee-b12e-f869f8577850,5e6f869f-a89f-4729-921d-fdfb89afcc5b,2,82.4,2025-09-18T17:25:31.114830,2025-09-18T17:25:31.114830
4af99f74-0d93-4c71-aca7-fb770a6f9981,cf60f198-8229-41ee-b12e-f869f8577850,5df131af-6b60-4711-807d-a99602630c9a,2,54.7,2025-09-18T17:25:31.114830,2025-09-18T17:25:31.114830
bac0ba90-ac97-4604-b122-1cd84e572bdc,2736f7dd-777a-4ec0-a242-2e8831548aab,724df84c-4294-491b-8c2b-781840c906f1,1,40.53,2025-09-21T02:50:46.301114,2025-09-21T02:50:46.301114
59421d89-ab76-4b89-9baa-da036fd27825,72552b6a-390e-4cd2-a687-f4102cc22f29,7fa3ba03-baaa-4aff-899c-2af2546084d9,1,36.41,2025-09-19T04:54:41.599445,2025-09-19T04:54:41.599445
5d2ee2d6-c6de-44da-a959-e7dd56414782,3e1a9b63-8853-4dfa-a4fb-755bc6dcd7c3,fbd50b14-b4c8-426e-8108-b98aa21ca1c8,2,40.38,2025-09-20T06:38:13.314026,2025-09-20T06:38:13.314026
e4448b2b-ffbb-4389-8650-061f3437b32e,3e1a9b63-8853-4dfa-a4fb-755bc6dcd7c3,543582b4-cf5d-44c8-9cd6-ca596b372922,2,26.6,2025-09-20T06:38:13.314026,2025-09-20T06:38:13.314026
9d60e01b-217a-4f07-9ce9-b9491f2ae780,3e1a9b63-8853-4dfa-a4fb-755bc6dcd7c3,27850da0-7e35-4b85-bde5-200a14ad4391,1,36.75,2025-09-20T06:38:13.314026,2025-09-20T06:38:13.314026
560ca0d9-a228-470f-a119-24825403c8b4,3e1a9b63-8853-4dfa-a4fb-755bc6dcd7c3,3821d1ae-a021-464c-a3ef-5bf93c11dfa1,1,15.63,2025-09-20T06:38:13.314026,2025-09-20T06:38:13.314026
b8276f5d-8542-4c10-9841-ec28de0629d7,62b98fd9-55a7-4e0f-9171-dcdea4d38723,5499e1c8-5825-493f-893e-8c40f5c831c0,1,47.86,2025-09-21T16:10:07.573655,2025-09-21T16:10:07.573655
e6d5fb9b-69f9-487a-b7d9-7e476e0f969d,ab110a71-4174-4c0d-8b1a-8b08adecd184,fbd50b14-b4c8-426e-8108-b98aa21ca1c8,2,40.38,2025-09-20T08:11:03.645035,2025-09-20T08:11:03.645035
7241bb55-ebb9-4504-9a61-4b6eb76f7e1c,ab110a71-4174-4c0d-8b1a-8b08adecd184,5d754e31-d43a-4860-ac75-162ad888c319,1,39.42,2025-09-20T08:11:03.645035,2025-09-20T08:11:03.645035
d60c2bc9-f106-43f7-ad93-5b443ebb4e50,bb58d519-5b25-4f19-a5bb-bab86fded142,6473b3d1-5f62-45ea-abbe-f0540774cf7e,1,2.2,2025-09-17T03:15:33.221262,2025-09-17T03:15:33.221262
c787e2ca-93af-4f88-ad56-2d9d991b46be,811fd099-7c40-4fc3-a751-f944e9245ef6,a068afa6-456a-4b83-b66b-eac309ccaae8,2,23.82,2025-09-20T17:50:25.155896,2025-09-20T17:50:25.155896
adff69d9-8f5b-4d9d-a832-d02b0bc457e1,811fd099-7c40-4fc3-a751-f944e9245ef6,1cb43444-b266-4644-a60f-7d77e87a01ad,3,60.78,2025-09-20T17:50:25.155896,2025-09-20T17:50:25.155896
0a9570b7-e4b8-4d30-bedd-2d4c2d2e4834,811fd099-7c40-4fc3-a751-f944e9245ef6,3204031f-2f5d-4acf-a8fa-f2ad7af62adc,3,119.22,2025-09-20T17:50:25.155896,2025-09-20T17:50:25.155896
95dc9d60-7876-4f57-ba55-8682f08fa552,811fd099-7c40-4fc3-a751-f944e9245ef6,861ec155-4d7f-40d2-bda9-252e07e48a54,3,14.19,2025-09-20T17:50:25.155896,2025-09-20T17:50:25.155896
1ee81ace-5330-4561-b0a9-81518ced90cd,ab46e024-1e91-40ec-b18f-117e8a3356fc,4e961ce2-1360-4dd7-9aea-46de163e0694,2,21.58,2025-09-19T08:17:14.775407,2025-09-19T08:17:14.775407
0696f71d-63b2-4cc6-9499-b300b57b8347,d34f6f35-7dba-43b7-92ac-d9e99ecd3eaf,24d1a85a-5cf0-4534-b29f-9ae766baefe4,3,7.23,2025-09-18T10:13:20.314922,2025-09-18T10:13:20.314922
76220fe5-377c-47f4-a7f1-033df8251a22,d34f6f35-7dba-43b7-92ac-d9e99ecd3eaf,ad1716be-9c1e-4673-9a82-a8547a80fb6c,1,29.6,2025-09-18T10:13:20.314922,2025-09-18T10:13:20.314922
96edb56a-0bee-4625-a1cb-8c5e1e4f1b48,c125269f-5547-4d85-b6fb-cbc9bd90f045,a1c21722-61ab-4329-a53e-7bd67c208d32,2,52.22,2025-09-18T07:34:54.527079,2025-09-18T07:34:54.527079
6afeb2bb-917c-4991-8afa-831a3061c078,37246926-d85d-49af-910b-0e1ae9b51323,f021354b-c2a9-4a06-9e18-1a2bbc372dc9,3,97.41,2025-09-17T14:55:49.542768,2025-09-17T14:55:49.542768
136ddeda-dee1-4345-8b7b-5821c35aa317,b8d013de-1ac3-496c-96f6-1828335934e5,724df84c-4294-491b-8c2b-781840c906f1,1,40.53,2025-09-21T12:51:05.286501,2025-09-21T12:51:05.286501
700fe2b3-94a1-4998-84a2-e7c97a2bd045,8fe91989-c7fc-48e9-a3b9-586834aa7239,b620dc96-85c7-4be5-b14c-a0df0fdecc9f,1,2.98,2025-09-21T00:10:34.423845,2025-09-21T00:10:34.423845
59ccd1c2-7f55-4061-995d-cf3bdcc2ab80,8fe91989-c7fc-48e9-a3b9-586834aa7239,c7c9e259-598d-4ad2-a493-ba4012f07bfb,2,93.04,2025-09-21T00:10:34.423845,2025-09-21T00:10:34.423845
182bd0a0-0ce0-49e2-ad82-6c4a88da84a6,8fe91989-c7fc-48e9-a3b9-586834aa7239,9f035a63-d9ca-48e1-9e1d-8985a04ddb1c,3,41.64,2025-09-21T00:10:34.423845,2025-09-21T00:10:34.423845
8b822822-0f31-4a1f-99db-90e346371d06,8fe91989-c7fc-48e9-a3b9-586834aa7239,2a45beb0-61c8-439b-84fa-2c23dc14baf9,2,66.42,2025-09-21T00:10:34.423845,2025-09-21T00:10:34.423845
8eeec2c2-823b-446f-a32c-8b89a22e53f3,2c743a3d-3fd5-49c0-a732-1c2161f99a27,c7c9e259-598d-4ad2-a493-ba4012f07bfb,1,46.52,2025-09-18T08:12:54.832666,2025-09-18T08:12:54.832666
68c84e59-4ea3-4d1c-a1d4-891031720574,652f3009-9f16-4d6a-8611-374cc6da2c10,17814b6b-5347-4bb5-be1e-abefede08b3f,1,32.93,2025-09-16T19:41:45.768255,2025-09-16T19:41:45.768255
9ca9a183-76ad-45bd-b43b-644be8610647,7269b13c-0551-407f-9bf9-11db507fb337,a8df3493-60c0-40c6-9247-0976f1e7230b,1,19.56,2025-09-21T00:53:52.360088,2025-09-21T00:53:52.360088
5e96fd08-20af-4e7e-b3fa-0d66aace6c77,7269b13c-0551-407f-9bf9-11db507fb337,e79e583c-ded1-486c-b6d2-7245359d7d9f,2,75.02,2025-09-21T00:53:52.360088,2025-09-21T00:53:52.360088
065cf449-067a-42dc-a522-55f042000ade,7269b13c-0551-407f-9bf9-11db507fb337,c7c9e259-598d-4ad2-a493-ba4012f07bfb,1,46.52,2025-09-21T00:53:52.360088,2025-09-21T00:53:52.360088
899195a6-a97b-41d3-85be-8f1b24ff2e06,7269b13c-0551-407f-9bf9-11db507fb337,ce730066-4460-40ee-90d2-fb719890fbd0,1,11.38,2025-09-21T00:53:52.360088,2025-09-21T00:53:52.360088
b7552b8f-67c1-4b73-8501-a5456418331e,657812fe-4e36-4ece-b25d-00bbe38fbf44,5499e1c8-5825-493f-893e-8c40f5c831c0,2,95.72,2025-09-20T02:04:31.063221,2025-09-20T02:04:31.063221
e0d71dd1-cc24-4cad-bbe3-73e2ebab0247,657812fe-4e36-4ece-b25d-00bbe38fbf44,ce730066-4460-40ee-90d2-fb719890fbd0,2,22.76,2025-09-20T02:04:31.063221,2025-09-20T02:04:31.063221
aa13ed17-31db-487a-8e9d-4483917e8666,657812fe-4e36-4ece-b25d-00bbe38fbf44,34372557-6226-4d0e-9955-6a31f2bdf041,1,35.78,2025-09-20T02:04:31.063221,2025-09-20T02:04:31.063221
130ad087-7cfb-4a3c-9782-449e1efe4657,657812fe-4e36-4ece-b25d-00bbe38fbf44,ce730066-4460-40ee-90d2-fb719890fbd0,1,11.38,2025-09-20T02:04:31.063221,2025-09-20T02:04:31.063221
9d0f0b1d-b77a-46f3-8a36-594c5185fce2,1ace09f0-d90b-4b56-b9ea-9da0cc03f2a1,a606ed26-52cc-467b-a0c3-db8f9525c474,1,7.57,2025-09-18T14:32:45.422453,2025-09-18T14:32:45.422453
aecc7c4a-2ab9-45df-81d1-afb64d35ed42,c9451825-0d07-4c82-b147-b602b28dab55,fbd50b14-b4c8-426e-8108-b98aa21ca1c8,2,40.38,2025-09-20T00:31:53.484499,2025-09-20T00:31:53.484499
70129d34-f54d-46aa-8cea-60d2c8facf73,c9451825-0d07-4c82-b147-b602b28dab55,90a4be3e-d653-4f09-9ae0-b400844f8e6b,2,45.8,2025-09-20T00:31:53.484499,2025-09-20T00:31:53.484499
1a005bba-67a6-4d95-a34a-3b3c7c170566,c9451825-0d07-4c82-b147-b602b28dab55,88fd59bb-8dd0-49e5-a4bb-0d906a5208cb,1,19.29,2025-09-20T00:31:53.484499,2025-09-20T00:31:53.484499
c96844e5-eba9-4a96-b4df-dd1229b84e5e,c9451825-0d07-4c82-b147-b602b28dab55,26818c8b-0e2c-4998-a2a6-dc4d35b065e8,1,2.54,2025-09-20T00:31:53.484499,2025-09-20T00:31:53.484499
d5c169f6-b8c7-43f3-8dce-4af2da82d301,facf6142-5a3b-481e-ad5f-59c2b04d41ba,b620dc96-85c7-4be5-b14c-a0df0fdecc9f,1,2.98,2025-09-23T04:13:18.684391,2025-09-23T04:13:18.684391
d5a4f13a-e3e4-4533-8f8b-fb312fe8b394,76b0162d-c279-4929-8502-1e2be42464ad,92579bd4-b0d6-4929-970d-5996a3e14b5c,1,49.64,2025-09-16T23:51:10.067530,2025-09-16T23:51:10.067530
e722ad1e-dc70-401f-903c-9a7f433feadb,76b0162d-c279-4929-8502-1e2be42464ad,a4fd0f24-5fec-4b7f-aba7-d35436ef4a7d,3,71.4,2025-09-16T23:51:10.067530,2025-09-16T23:51:10.067530
241ab222-971c-4d13-8682-5ea34e46294b,76b0162d-c279-4929-8502-1e2be42464ad,f89adba1-c152-45f6-be97-13a763c364f9,2,64.6,2025-09-16T23:51:10.067530,2025-09-16T23:51:10.067530
fff8c0fd-6f80-416e-849f-c47f48b43ee9,7a04d37e-b1b9-474a-bc8b-be4fba365169,e2d4fec2-2822-4178-986c-d286df593735,2,25.76,2025-09-20T06:59:17.541702,2025-09-20T06:59:17.541702
2109760e-209d-468f-a45c-a681182618f9,7a04d37e-b1b9-474a-bc8b-be4fba365169,31f17bb3-e59b-47e3-8103-db74f4603b67,2,51.12,2025-09-20T06:59:17.541702,2025-09-20T06:59:17.541702
44d56238-a7d0-4f67-b844-f2bf5e373a3a,7a04d37e-b1b9-474a-bc8b-be4fba365169,d0fa5562-7622-482e-9df2-cd5a75c471e0,3,69.21,2025-09-20T06:59:17.541702,2025-09-20T06:59:17.541702
b3b9af96-4974-42c4-9bb3-861e249b5dac,7a04d37e-b1b9-474a-bc8b-be4fba365169,64ea81ab-cdab-44fd-856d-517207fc7881,1,21.72,2025-09-20T06:59:17.541702,2025-09-20T06:59:17.541702
df6a17bf-e15e-4abd-928d-8d25320bb0e4,5b4c9ff6-bbfc-4d2b-a646-147f7f0f3c77,1909fd38-0ccf-47c1-a516-6dd01f81f0fb,1,8.44,2025-09-17T14:06:04.367389,2025-09-17T14:06:04.367389
935c1107-ece0-48aa-82ed-c4cc9e7dcf6f,a8fe688c-0e56-4ed1-a82e-350274696259,4e961ce2-1360-4dd7-9aea-46de163e0694,1,10.79,2025-09-18T17:57:43.541160,2025-09-18T17:57:43.541160
cce4963a-288b-40ba-b163-81d5428750f5,a8fe688c-0e56-4ed1-a82e-350274696259,9127ee4e-6c5c-4828-a5f2-c9d5357eec3c,2,41.08,2025-09-18T17:57:43.541160,2025-09-18T17:57:43.541160
9747fd18-61cb-4cec-b981-6890132a489d,a8fe688c-0e56-4ed1-a82e-350274696259,e8bbd511-f0ab-4cbd-a4b1-0ba16a4f64cb,3,99.12,2025-09-18T17:57:43.541160,2025-09-18T17:57:43.541160
09ae393f-d31d-4f90-8556-9b0f89f56be8,a8fe688c-0e56-4ed1-a82e-350274696259,e2d4fec2-2822-4178-986c-d286df593735,1,12.88,2025-09-18T17:57:43.541160,2025-09-18T17:57:43.541160
1cddb18f-a383-466f-9608-0515a96dd04e,ec755eaa-92e7-46b8-807e-7c91d8451982,0c391197-e218-4292-bdc6-24b62e392d5d,1,37.7,2025-09-18T02:47:12.127491,2025-09-18T02:47:12.127491
8943ae5b-6db0-453f-82de-2cc5e3b8e744,ec755eaa-92e7-46b8-807e-7c91d8451982,24d3c581-91a7-4458-918a-99bb1c0420be,3,10.98,2025-09-18T02:47:12.127491,2025-09-18T02:47:12.127491
8fbf9b6a-fb73-4403-83ac-9a6aececcae1,ec755eaa-92e7-46b8-807e-7c91d8451982,ad1716be-9c1e-4673-9a82-a8547a80fb6c,3,88.8,2025-09-18T02:47:12.127491,2025-09-18T02:47:12.127491
77cb3c0c-6ad3-496b-a393-b244b1af2915,37b3a94a-43f6-4206-ae95-1a6c7e20f8b2,2a45beb0-61c8-439b-84fa-2c23dc14baf9,1,33.21,2025-09-19T07:18:21.455126,2025-09-19T07:18:21.455126
e82b1aac-c429-492e-8331-8cba41f2b58f,37b3a94a-43f6-4206-ae95-1a6c7e20f8b2,37798366-b5d8-4bee-839d-c53ced7df6dc,2,55.66,2025-09-19T07:18:21.455126,2025-09-19T07:18:21.455126
e46b5c1c-73ef-4064-a041-21ced6a07f42,37b3a94a-43f6-4206-ae95-1a6c7e20f8b2,5403c55f-667f-43f3-bb08-b19ccb15e8ea,1,20.29,2025-09-19T07:18:21.455126,2025-09-19T07:18:21.455126
96fe161c-62b8-488c-bd7a-770e5ab38b48,37b3a94a-43f6-4206-ae95-1a6c7e20f8b2,cb00bf5e-f0a0-40ae-878e-e61b8d651368,3,34.68,2025-09-19T07:18:21.455126,2025-09-19T07:18:21.455126
f4ad40ca-fba3-4782-9252-a2b86057e728,3ecbe258-f494-4d0d-be9a-25327198ebf5,7fa3ba03-baaa-4aff-899c-2af2546084d9,1,36.41,2025-09-22T19:15:19.828202,2025-09-22T19:15:19.828202
ef791d37-275d-41db-806a-8f7897a20adc,3ecbe258-f494-4d0d-be9a-25327198ebf5,a1c21722-61ab-4329-a53e-7bd67c208d32,2,52.22,2025-09-22T19:15:19.828202,2025-09-22T19:15:19.828202
7d64ae1b-6ba4-4e82-9590-a982d5d50f20,3ecbe258-f494-4d0d-be9a-25327198ebf5,9863ae81-ed28-476f-b802-7269aa82ee77,3,125.43,2025-09-22T19:15:19.828202,2025-09-22T19:15:19.828202
74263523-a545-4d0b-8070-c555dacbdbc0,3ecbe258-f494-4d0d-be9a-25327198ebf5,5499e1c8-5825-493f-893e-8c40f5c831c0,1,47.86,2025-09-22T19:15:19.828202,2025-09-22T19:15:19.828202
e0cf5266-28c6-4104-8310-c2373b37b014,fca7e40e-c024-4de6-a7f1-e75c3025cc35,b9cf2c02-bc1a-4665-a695-2e45ed296eca,1,16.36,2025-09-17T13:28:43.320849,2025-09-17T13:28:43.320849
f93f23cb-70fc-4e0d-9908-b6f2b28b693c,fca7e40e-c024-4de6-a7f1-e75c3025cc35,e79e583c-ded1-486c-b6d2-7245359d7d9f,3,112.53,2025-09-17T13:28:43.320849,2025-09-17T13:28:43.320849
89b092af-67f1-496c-ac5a-a7f6d521d62c,fca7e40e-c024-4de6-a7f1-e75c3025cc35,923f3693-d2b9-4769-9da5-e4e1c36b8190,2,65.14,2025-09-17T13:28:43.320849,2025-09-17T13:28:43.320849
825649f6-ddc3-498e-9bb1-a02ea800ed26,fca7e40e-c024-4de6-a7f1-e75c3025cc35,24d3c581-91a7-4458-918a-99bb1c0420be,1,3.66,2025-09-17T13:28:43.320849,2025-09-17T13:28:43.320849
4e59df48-ce50-4fdc-a026-d22a1b1ac730,a7015022-4c5c-4bb4-907e-27126abf7a74,27850da0-7e35-4b85-bde5-200a14ad4391,1,36.75,2025-09-20T05:33:49.185626,2025-09-20T05:33:49.185626
29f1b94b-3a41-441e-aa0b-64b5aef9cb7a,a7015022-4c5c-4bb4-907e-27126abf7a74,4639c2bf-e05f-4794-87eb-36b315c73169,1,34.35,2025-09-20T05:33:49.185626,2025-09-20T05:33:49.185626
d341086e-94b7-40a5-a66e-a2f8b4338271,f328ad03-6b2f-4ea5-b61c-face4202df90,4e961ce2-1360-4dd7-9aea-46de163e0694,1,10.79,2025-09-21T23:30:21.113067,2025-09-21T23:30:21.113067
2607ffa5-ed84-42ba-883c-f3fb9189ca20,777df8ba-f593-430f-9c58-45cd09ec2282,88e5ffc4-5164-4b19-b308-9a0e2967de80,3,90.39,2025-09-17T23:51:14.845588,2025-09-17T23:51:14.845588
755360f4-dd4b-483d-a4e1-e7f4f13d3009,777df8ba-f593-430f-9c58-45cd09ec2282,0c391197-e218-4292-bdc6-24b62e392d5d,1,37.7,2025-09-17T23:51:14.845588,2025-09-17T23:51:14.845588
bd6524db-008f-422b-869b-df095d15867d,777df8ba-f593-430f-9c58-45cd09ec2282,861ec155-4d7f-40d2-bda9-252e07e48a54,3,14.19,2025-09-17T23:51:14.845588,2025-09-17T23:51:14.845588
fc1976c9-dddd-4345-b1ed-8c22dcb378b9,d6f30a98-772e-4332-aeea-d22670ec962c,14d222f7-2a8d-479e-a2f0-66efd4e159d3,2,66.02,2025-09-18T10:55:04.286300,2025-09-18T10:55:04.286300
575c0669-64e8-40e5-8200-737fb51854ee,d6f30a98-772e-4332-aeea-d22670ec962c,da80d855-7b12-4a96-b7bd-9d24df1db516,3,88.02,2025-09-18T10:55:04.286300,2025-09-18T10:55:04.286300
2419fe85-1722-4faf-b18f-84b133d23157,d6f30a98-772e-4332-aeea-d22670ec962c,f942592a-bfdd-4da4-8c09-305305f772d6,2,89.82,2025-09-18T10:55:04.286300,2025-09-18T10:55:04.286300
735dc595-30ee-400b-8346-b992ab8f2d98,d6f30a98-772e-4332-aeea-d22670ec962c,b620dc96-85c7-4be5-b14c-a0df0fdecc9f,2,5.96,2025-09-18T10:55:04.286300,2025-09-18T10:55:04.286300
3452ab01-41f1-4f98-b4c3-d578a612d3ee,3d5e1689-291f-4851-afd3-019f104a69c1,c987416d-385d-46f0-8170-6eef1096d182,1,45.08,2025-09-16T19:57:01.811371,2025-09-16T19:57:01.811371
29dab4cd-4a53-43b7-9306-5b2619de196e,3d5e1689-291f-4851-afd3-019f104a69c1,0aded7a1-9dc1-4f1c-bdcc-f580248578d7,3,8.82,2025-09-16T19:57:01.811371,2025-09-16T19:57:01.811371
eb3db740-777b-4807-98e1-dc8da60899c6,3d5e1689-291f-4851-afd3-019f104a69c1,dd25ebc6-9e35-4f37-a7c2-f5d1487186e7,1,4.12,2025-09-16T19:57:01.811371,2025-09-16T19:57:01.811371
c99819b1-82e9-4cb5-b0f3-bcb423b44512,3d5e1689-291f-4851-afd3-019f104a69c1,a068afa6-456a-4b83-b66b-eac309ccaae8,2,23.82,2025-09-16T19:57:01.811371,2025-09-16T19:57:01.811371
ed49f31f-49e9-4e0b-a48e-a417d665d098,46b33f10-a4ba-448d-9f1a-c224825aa53d,cb00bf5e-f0a0-40ae-878e-e61b8d651368,2,23.12,2025-09-19T06:45:32.980091,2025-09-19T06:45:32.980091
0417f5ce-dd32-41a7-8cb7-c489fa4c1a43,46b33f10-a4ba-448d-9f1a-c224825aa53d,da370fed-8439-4745-bbdc-7ac4e1096d71,3,122.13,2025-09-19T06:45:32.980091,2025-09-19T06:45:32.980091
345f1141-aabc-438f-8018-732e204d7338,e585a562-7a1f-47ea-818a-dab55d6b59c1,da80d855-7b12-4a96-b7bd-9d24df1db516,2,58.68,2025-09-19T06:05:14.787910,2025-09-19T06:05:14.787910
02506b90-d219-4319-98c9-47e6b1a05c16,e585a562-7a1f-47ea-818a-dab55d6b59c1,d9a2c6e2-29f6-4eec-a598-a5f734690643,3,6.06,2025-09-19T06:05:14.787910,2025-09-19T06:05:14.787910
9fb7c37e-8e13-409d-a193-71a638aca0fa,88dca2b8-cdc2-408c-8964-790470684102,9127ee4e-6c5c-4828-a5f2-c9d5357eec3c,2,41.08,2025-09-22T15:57:24.197547,2025-09-22T15:57:24.197547
09be41c4-8f4c-4c1e-8395-c88fc36b4f83,88dca2b8-cdc2-408c-8964-790470684102,14da0c58-bcdc-4511-80fe-f02804f36d82,1,23.54,2025-09-22T15:57:24.197547,2025-09-22T15:57:24.197547
5519944e-7587-445d-8e0f-440fca657ccd,f073264a-1748-416a-96d9-7d0f7a8c0456,79227e5f-b0c8-474f-a172-e8d5b99bdeab,2,49.52,2025-09-22T05:48:52.599812,2025-09-22T05:48:52.599812
34237320-1026-4b9e-bd3a-4ffa92477d5a,f073264a-1748-416a-96d9-7d0f7a8c0456,34372557-6226-4d0e-9955-6a31f2bdf041,2,71.56,2025-09-22T05:48:52.599812,2025-09-22T05:48:52.599812
4fe1af44-4b99-4aa2-902a-c50a0e3f43bd,f073264a-1748-416a-96d9-7d0f7a8c0456,3204031f-2f5d-4acf-a8fa-f2ad7af62adc,2,79.48,2025-09-22T05:48:52.599812,2025-09-22T05:48:52.599812
c47366c8-89e0-40ec-96c0-02431c19e52a,73614b66-26d2-4054-8fec-8b5377819216,3aeb8836-fc68-4612-b5a7-17934b7b3d02,2,6.9,2025-09-22T11:39:09.449209,2025-09-22T11:39:09.449209
4603d20d-10c9-48cd-b4fc-b8a7f8794841,5d9be44d-1c20-4b7b-8d01-761aaef965ad,31f17bb3-e59b-47e3-8103-db74f4603b67,1,25.56,2025-09-18T19:33:27.357520,2025-09-18T19:33:27.357520
6134259d-1613-4412-8f9e-8f3d910cea01,5d9be44d-1c20-4b7b-8d01-761aaef965ad,64ea81ab-cdab-44fd-856d-517207fc7881,1,21.72,2025-09-18T19:33:27.357520,2025-09-18T19:33:27.357520
fa00f348-998d-4f58-a3de-b05a1c5b5118,0ae1e6b5-a4c1-4815-a35c-297d5270382b,9f035a63-d9ca-48e1-9e1d-8985a04ddb1c,1,13.88,2025-09-22T16:09:41.790807,2025-09-22T16:09:41.790807
8742e457-7051-4e70-94ba-20fdf1277c65,0ae1e6b5-a4c1-4815-a35c-297d5270382b,9863ae81-ed28-476f-b802-7269aa82ee77,2,83.62,2025-09-22T16:09:41.790807,2025-09-22T16:09:41.790807
ff53caf0-16ba-4d69-a26d-ba7a3d280b23,0ae1e6b5-a4c1-4815-a35c-297d5270382b,a606ed26-52cc-467b-a0c3-db8f9525c474,1,7.57,2025-09-22T16:09:41.790807,2025-09-22T16:09:41.790807
